timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1529584933626,60575,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-10,text,false,,765,494,25,25,60575,0,295
1529584933648,60617,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-20,text,false,,765,494,25,25,60617,0,313
1529584933735,60572,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-15,text,false,,765,494,25,25,60572,0,281
1529584933699,60610,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-14,text,false,,765,494,25,25,60610,0,310
1529584933778,60542,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-7,text,false,,765,494,25,25,60542,0,273
1529584933830,60606,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-8,text,false,,765,494,25,25,60606,0,303
1529584934018,60595,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-21,text,false,,765,494,25,25,60595,0,290
1529584934057,60583,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-3,text,false,,765,494,25,25,60583,0,288
1529584934109,60533,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-23,text,false,,765,494,25,25,60533,0,266
1529584934080,60606,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-17,text,false,,765,494,25,25,60606,0,298
1529584934264,60584,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-19,text,false,,765,494,25,25,60584,0,289
1529584934342,60561,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-25,text,false,,765,494,25,25,60561,0,282
1529584934881,60647,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-9,text,false,,765,495,25,25,60646,0,315
1529584934991,60543,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-13,text,false,,765,495,25,25,60543,0,274
1529584935197,60589,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-5,text,false,,765,495,25,25,60589,0,288
1529584935485,60527,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-22,text,false,,765,494,25,25,60527,0,266
1529584936425,60601,266 /api/match/match_asset/,504,Gateway Time-out,Thread Group 1-24,text,false,,765,494,25,25,60601,0,298
1529584964694,41769,196 /api/user/login/,201,Created,Thread Group 1-1,text,true,,703,534,25,25,41769,0,267
1529584964737,41816,196 /api/user/login/,201,Created,Thread Group 1-2,text,true,,703,534,25,25,41816,0,263
1529584964764,41826,196 /api/user/login/,201,Created,Thread Group 1-18,text,true,,703,534,25,25,41826,0,297
1529584994500,12142,196 /api/user/login/,201,Created,Thread Group 1-4,text,true,,704,534,25,25,12142,0,265
1529584994512,12167,196 /api/user/login/,201,Created,Thread Group 1-6,text,true,,704,534,25,25,12167,0,264
1529584994568,12245,196 /api/user/login/,201,Created,Thread Group 1-12,text,true,,704,534,25,25,12245,0,262
1529584994497,12318,196 /api/user/login/,201,Created,Thread Group 1-11,text,true,,704,534,25,25,12318,0,275
1529584994701,12209,196 /api/user/login/,201,Created,Thread Group 1-10,text,true,,704,534,25,25,12209,0,287
1529584994559,12381,196 /api/user/login/,201,Created,Thread Group 1-16,text,true,,704,534,25,25,12381,0,286
1529584994765,12233,196 /api/user/login/,201,Created,Thread Group 1-20,text,true,,704,534,25,25,12233,0,284
1529584994810,12215,196 /api/user/login/,201,Created,Thread Group 1-14,text,true,,704,534,25,25,12215,0,287
1529584994820,12271,196 /api/user/login/,201,Created,Thread Group 1-7,text,true,,704,534,25,25,12271,0,281
1529584994807,12314,196 /api/user/login/,201,Created,Thread Group 1-15,text,true,,704,534,25,25,12314,0,292
1529584995140,12063,196 /api/user/login/,201,Created,Thread Group 1-3,text,true,,704,534,25,25,12063,0,263
1529584994937,12271,196 /api/user/login/,201,Created,Thread Group 1-8,text,true,,704,534,25,25,12271,0,292
1529584995113,12207,196 /api/user/login/,201,Created,Thread Group 1-21,text,true,,704,534,25,25,12207,0,291
1529584995142,12215,196 /api/user/login/,201,Created,Thread Group 1-23,text,true,,704,534,25,25,12215,0,319
1529584995348,12050,196 /api/user/login/,201,Created,Thread Group 1-19,text,true,,704,534,25,25,12050,0,264
1529584995186,12231,196 /api/user/login/,201,Created,Thread Group 1-17,text,true,,704,534,25,25,12231,0,323
1529584996028,11456,196 /api/user/login/,201,Created,Thread Group 1-9,text,true,,703,533,25,25,11456,0,263
1529584995404,12089,196 /api/user/login/,201,Created,Thread Group 1-25,text,true,,703,533,25,25,12089,0,296
1529584996286,11308,196 /api/user/login/,201,Created,Thread Group 1-5,text,true,,703,533,25,25,11308,0,272
1529584996035,11582,196 /api/user/login/,201,Created,Thread Group 1-13,text,true,,703,533,25,25,11582,0,324
1529584996513,11183,196 /api/user/login/,201,Created,Thread Group 1-22,text,true,,703,533,25,25,11183,0,321
1529584997526,10175,196 /api/user/login/,201,Created,Thread Group 1-24,text,true,,703,533,25,25,10175,0,296
1529585006964,752,201 /api/user/asset-archive/,200,OK,Thread Group 1-1,text,true,,302,483,25,25,752,0,310
1529585007054,678,201 /api/user/asset-archive/,200,OK,Thread Group 1-2,text,true,,302,483,25,25,678,0,295
1529585007091,665,201 /api/user/asset-archive/,200,OK,Thread Group 1-18,text,true,,302,483,25,25,665,0,306
1529585007143,627,201 /api/user/asset-archive/,200,OK,Thread Group 1-4,text,true,,302,483,25,25,627,0,298
1529585007180,680,201 /api/user/asset-archive/,200,OK,Thread Group 1-6,text,true,,302,483,25,25,680,0,319
1529585007316,602,201 /api/user/asset-archive/,200,OK,Thread Group 1-11,text,true,,302,483,25,25,602,0,285
1529585007313,672,201 /api/user/asset-archive/,200,OK,Thread Group 1-12,text,true,,302,483,25,25,672,0,322
1529585007441,578,201 /api/user/asset-archive/,200,OK,Thread Group 1-16,text,true,,302,483,25,25,578,0,266
1529585007500,559,201 /api/user/asset-archive/,200,OK,Thread Group 1-20,text,true,,302,483,25,25,559,0,264
1529585007411,659,201 /api/user/asset-archive/,200,OK,Thread Group 1-10,text,true,,302,483,25,25,659,0,308
1529585007526,577,201 /api/user/asset-archive/,200,OK,Thread Group 1-14,text,true,,302,483,25,25,577,0,276
1529585007594,567,201 /api/user/asset-archive/,200,OK,Thread Group 1-7,text,true,,302,483,25,25,567,0,266
1529585007622,563,201 /api/user/asset-archive/,200,OK,Thread Group 1-15,text,true,,302,483,25,25,563,0,264
1529585007705,661,201 /api/user/asset-archive/,200,OK,Thread Group 1-3,text,true,,302,483,25,25,661,0,314
1529585007857,580,201 /api/user/asset-archive/,200,OK,Thread Group 1-23,text,true,,302,483,25,25,580,0,273
1529585007899,572,201 /api/user/asset-archive/,200,OK,Thread Group 1-19,text,true,,302,483,25,25,572,0,266
1529585007821,694,201 /api/user/asset-archive/,200,OK,Thread Group 1-21,text,true,,302,483,25,25,694,0,328
1529585007918,638,201 /api/user/asset-archive/,200,OK,Thread Group 1-17,text,true,,302,483,25,25,638,0,299
1529585008232,484,200 /api/user/asset/,200,OK,Thread Group 1-2,text,true,,2921,475,25,25,484,0,0
1529585007985,741,201 /api/user/asset-archive/,200,OK,Thread Group 1-9,text,true,,302,483,25,25,741,0,274
1529585007994,765,201 /api/user/asset-archive/,200,OK,Thread Group 1-25,text,true,,302,483,25,25,765,0,266
1529585008216,574,200 /api/user/asset/,200,OK,Thread Group 1-1,text,true,,2913,475,25,25,574,0,0
1529585008095,886,201 /api/user/asset-archive/,200,OK,Thread Group 1-5,text,true,,302,483,25,25,886,0,266
1529585008270,713,200 /api/user/asset/,200,OK,Thread Group 1-4,text,true,,2924,475,25,25,713,0,0
1529585008256,733,200 /api/user/asset/,200,OK,Thread Group 1-18,text,true,,2911,475,25,25,733,0,0
1529585007708,1332,201 /api/user/asset-archive/,200,OK,Thread Group 1-8,text,true,,302,483,25,25,1332,0,313
1529585008418,747,200 /api/user/asset/,200,OK,Thread Group 1-11,text,true,,2927,475,25,25,747,0,0
1529585008360,812,200 /api/user/asset/,200,OK,Thread Group 1-6,text,true,,2912,475,25,25,812,0,0
1529585008118,1063,201 /api/user/asset-archive/,200,OK,Thread Group 1-13,text,true,,302,483,25,25,1063,0,306
1529585008196,1024,201 /api/user/asset-archive/,200,OK,Thread Group 1-22,text,true,,302,483,25,25,1024,0,310
1529585008484,877,200 /api/user/asset/,200,OK,Thread Group 1-12,text,true,,2926,475,25,25,877,0,0
1529585008519,861,200 /api/user/asset/,200,OK,Thread Group 1-16,text,true,,2911,475,25,25,860,0,0
1529585008202,1189,201 /api/user/asset-archive/,200,OK,Thread Group 1-24,text,true,,302,483,25,25,1189,0,334
1529585008559,971,200 /api/user/asset/,200,OK,Thread Group 1-20,text,true,,2926,475,25,25,971,0,0
1529585008570,1042,200 /api/user/asset/,200,OK,Thread Group 1-10,text,true,,2912,475,25,25,1042,0,0
1529585008603,1105,200 /api/user/asset/,200,OK,Thread Group 1-14,text,true,,2927,475,25,25,1105,0,0
1529585008661,1109,200 /api/user/asset/,200,OK,Thread Group 1-7,text,true,,2914,475,25,25,1109,0,0
1529585008685,1202,200 /api/user/asset/,200,OK,Thread Group 1-15,text,true,,2925,475,25,25,1202,0,0
1529585008866,1134,200 /api/user/asset/,200,OK,Thread Group 1-3,text,true,,2931,475,25,25,1134,0,0
1529585008937,1165,200 /api/user/asset/,200,OK,Thread Group 1-23,text,true,,2925,475,25,25,1165,0,0
1529585008971,1168,200 /api/user/asset/,200,OK,Thread Group 1-19,text,true,,2924,475,25,25,1168,0,0
1529585009014,1343,200 /api/user/asset/,200,OK,Thread Group 1-21,text,true,,2923,475,25,25,1343,0,0
1529585009259,1252,200 /api/user/asset/,200,OK,Thread Group 1-25,text,true,,2928,475,25,25,1252,0,0
1529585009226,1292,200 /api/user/asset/,200,OK,Thread Group 1-9,text,true,,2917,475,25,25,1292,0,0
1529585009216,1356,199 /api/user/status/,200,OK,Thread Group 1-2,text,true,,1078,476,25,25,1356,0,264
1529585009481,1196,200 /api/user/asset/,200,OK,Thread Group 1-5,text,true,,2926,475,25,25,1196,0,0
1529585009056,1673,200 /api/user/asset/,200,OK,Thread Group 1-17,text,true,,2923,475,25,25,1673,0,0
1529585009289,1449,199 /api/user/status/,200,OK,Thread Group 1-1,text,true,,1078,476,25,25,1448,0,310
1529585009540,1220,200 /api/user/asset/,200,OK,Thread Group 1-8,text,true,,2915,475,25,25,1220,0,0
1529585009720,1074,200 /api/user/asset/,200,OK,Thread Group 1-22,text,true,,308,475,25,25,1074,0,0
1529585009489,1329,199 /api/user/status/,200,OK,Thread Group 1-18,text,true,,1078,476,25,25,1329,0,281
1529585009483,1394,199 /api/user/status/,200,OK,Thread Group 1-4,text,true,,1078,476,25,25,1394,0,304
1529585009890,1026,200 /api/user/asset/,200,OK,Thread Group 1-24,text,true,,308,475,25,25,1026,0,0
1529585009681,1239,200 /api/user/asset/,200,OK,Thread Group 1-13,text,true,,2922,475,25,25,1239,0,0
1529585009666,1268,199 /api/user/status/,200,OK,Thread Group 1-11,text,true,,1078,476,25,25,1268,0,290
1529585009672,1282,199 /api/user/status/,200,OK,Thread Group 1-6,text,true,,1078,476,25,25,1282,0,279
1529585009879,1092,199 /api/user/status/,200,OK,Thread Group 1-16,text,true,,1078,476,25,25,1092,0,264
1529585009862,1142,199 /api/user/status/,200,OK,Thread Group 1-12,text,true,,1078,476,25,25,1142,0,305
1529585010031,992,199 /api/user/status/,200,OK,Thread Group 1-20,text,true,,1078,476,25,25,992,0,271
1529585010113,959,199 /api/user/status/,200,OK,Thread Group 1-10,text,true,,1078,476,25,25,959,0,308
1529585010209,883,199 /api/user/status/,200,OK,Thread Group 1-14,text,true,,1078,476,25,25,883,0,298
1529585010269,851,199 /api/user/status/,200,OK,Thread Group 1-7,text,true,,1078,476,25,25,851,0,299
1529585010388,741,199 /api/user/status/,200,OK,Thread Group 1-15,text,true,,1078,476,25,25,741,0,286
1529585010502,692,199 /api/user/status/,200,OK,Thread Group 1-3,text,true,,1078,476,25,25,692,0,323
1529585010603,608,199 /api/user/status/,200,OK,Thread Group 1-23,text,true,,1078,476,25,25,608,0,283
1529585010638,637,199 /api/user/status/,200,OK,Thread Group 1-19,text,true,,1078,476,25,25,637,0,293
1529585011072,290,198 /api/user/total-matches/,200,OK,Thread Group 1-2,text,true,,269,483,25,25,290,0,0
1529585010857,639,199 /api/user/status/,200,OK,Thread Group 1-21,text,true,,1078,476,25,25,639,0,295
1529585011238,325,198 /api/user/total-matches/,200,OK,Thread Group 1-1,text,true,,269,483,25,25,325,0,0
1529585011018,611,199 /api/user/status/,200,OK,Thread Group 1-9,text,true,,1074,476,25,25,610,0,286
1529585011317,332,198 /api/user/total-matches/,200,OK,Thread Group 1-18,text,true,,269,483,25,25,332,0,0
1529585011012,680,199 /api/user/status/,200,OK,Thread Group 1-25,text,true,,1074,476,25,25,680,0,285
1529585011378,331,198 /api/user/total-matches/,200,OK,Thread Group 1-4,text,true,,269,483,25,25,331,0,0
1529585011434,312,198 /api/user/total-matches/,200,OK,Thread Group 1-11,text,true,,269,483,25,25,312,0,0
1529585011471,296,198 /api/user/total-matches/,200,OK,Thread Group 1-16,text,true,,269,483,25,25,296,0,0
1529585011454,322,198 /api/user/total-matches/,200,OK,Thread Group 1-6,text,true,,269,483,25,25,322,0,0
1529585011230,601,199 /api/user/status/,200,OK,Thread Group 1-17,text,true,,1078,476,25,25,601,0,275
1529585011178,668,199 /api/user/status/,200,OK,Thread Group 1-5,text,true,,1074,476,25,25,668,0,313
1529585011503,349,198 /api/user/total-matches/,200,OK,Thread Group 1-12,text,true,,269,483,25,25,348,0,0
1529585011523,350,198 /api/user/total-matches/,200,OK,Thread Group 1-20,text,true,,269,483,25,25,350,0,0
1529585011261,630,199 /api/user/status/,200,OK,Thread Group 1-8,text,true,,1078,476,25,25,630,0,272
1529585011294,615,199 /api/user/status/,200,OK,Thread Group 1-22,text,true,,1006,476,25,25,615,0,264
1529585011572,368,198 /api/user/total-matches/,200,OK,Thread Group 1-10,text,true,,269,483,25,25,368,0,0
1529585011592,365,198 /api/user/total-matches/,200,OK,Thread Group 1-14,text,true,,269,483,25,25,365,0,0
1529585011620,353,198 /api/user/total-matches/,200,OK,Thread Group 1-7,text,true,,269,483,25,25,353,0,0
1529585011630,347,198 /api/user/total-matches/,200,OK,Thread Group 1-15,text,true,,269,483,25,25,347,0,0
1529585011417,609,199 /api/user/status/,200,OK,Thread Group 1-24,text,true,,1006,476,25,25,609,0,279
1529585011420,611,199 /api/user/status/,200,OK,Thread Group 1-13,text,true,,1074,476,25,25,611,0,279
1529585011711,348,198 /api/user/total-matches/,200,OK,Thread Group 1-23,text,true,,269,483,25,25,348,0,0
1529585011695,386,198 /api/user/total-matches/,200,OK,Thread Group 1-3,text,true,,269,483,25,25,386,0,0
1529585011775,324,198 /api/user/total-matches/,200,OK,Thread Group 1-19,text,true,,269,483,25,25,324,0,0
1529585011996,333,198 /api/user/total-matches/,200,OK,Thread Group 1-21,text,true,,269,483,25,25,333,0,0
1529585011862,648,208 /api/user/asset-data/,200,OK,Thread Group 1-2,text,true,,2490,468,25,25,648,0,309
1529585012193,322,198 /api/user/total-matches/,200,OK,Thread Group 1-25,text,true,,269,483,25,25,322,0,0
1529585012332,310,198 /api/user/total-matches/,200,OK,Thread Group 1-17,text,true,,269,483,25,25,310,0,0
1529585012062,629,208 /api/user/asset-data/,200,OK,Thread Group 1-1,text,true,,2490,468,25,25,629,0,294
1529585012392,313,198 /api/user/total-matches/,200,OK,Thread Group 1-8,text,true,,269,483,25,25,313,0,0
1529585012408,307,198 /api/user/total-matches/,200,OK,Thread Group 1-22,text,true,,269,483,25,25,307,0,0
1529585012346,370,198 /api/user/total-matches/,200,OK,Thread Group 1-5,text,true,,269,483,25,25,370,0,0
1529585012149,611,208 /api/user/asset-data/,200,OK,Thread Group 1-18,text,true,,2490,468,25,25,611,0,284
1529585012209,618,208 /api/user/asset-data/,200,OK,Thread Group 1-4,text,true,,2490,468,25,25,618,0,291
1529585012267,580,208 /api/user/asset-data/,200,OK,Thread Group 1-16,text,true,,2490,468,25,25,580,0,263
1529585012246,616,208 /api/user/asset-data/,200,OK,Thread Group 1-11,text,true,,2490,468,25,25,616,0,280
1529585012526,372,198 /api/user/total-matches/,200,OK,Thread Group 1-24,text,true,,269,483,25,25,372,0,0
1529585012531,370,198 /api/user/total-matches/,200,OK,Thread Group 1-13,text,true,,269,483,25,25,370,0,0
1529585012275,656,208 /api/user/asset-data/,200,OK,Thread Group 1-6,text,true,,2490,468,25,25,656,0,279
1529585012560,379,208 /api/user/asset-data/,200,OK,Thread Group 1-23,text,true,,2490,468,25,25,379,0,0
1529585012351,605,208 /api/user/asset-data/,200,OK,Thread Group 1-12,text,true,,2490,468,25,25,605,0,283
1529585012598,366,208 /api/user/asset-data/,200,OK,Thread Group 1-19,text,true,,2490,468,25,25,366,0,0
1529585012440,553,208 /api/user/asset-data/,200,OK,Thread Group 1-10,text,true,,2490,468,25,25,553,0,259
1529585012372,644,208 /api/user/asset-data/,200,OK,Thread Group 1-20,text,true,,2490,468,25,25,644,0,297
1529585012456,568,208 /api/user/asset-data/,200,OK,Thread Group 1-14,text,true,,2490,468,25,25,568,0,265
1529585012477,560,208 /api/user/asset-data/,200,OK,Thread Group 1-15,text,true,,2490,468,25,25,560,0,266
1529585012129,988,198 /api/user/total-matches/,200,OK,Thread Group 1-9,text,true,,269,483,25,25,988,0,0
1529585012580,559,208 /api/user/asset-data/,200,OK,Thread Group 1-3,text,true,,2490,468,25,25,559,0,264
1529585012830,339,208 /api/user/asset-data/,200,OK,Thread Group 1-21,text,true,,2490,468,25,25,339,0,0
1529585013142,308,208 /api/user/asset-data/,200,OK,Thread Group 1-17,text,true,,2490,468,25,25,308,0,0
1529585013216,296,208 /api/user/asset-data/,200,OK,Thread Group 1-22,text,true,,2490,468,25,25,296,0,0
1529585013206,308,208 /api/user/asset-data/,200,OK,Thread Group 1-8,text,true,,2490,468,25,25,308,0,0
1529585013015,575,208 /api/user/asset-data/,200,OK,Thread Group 1-25,text,true,,2490,468,25,25,575,0,270
1529585013399,310,208 /api/user/asset-data/,200,OK,Thread Group 1-24,text,true,,2490,468,25,25,310,0,0
1529585013400,342,208 /api/user/asset-data/,200,OK,Thread Group 1-13,text,true,,2490,468,25,25,342,0,0
1529585013215,561,208 /api/user/asset-data/,200,OK,Thread Group 1-5,text,true,,2490,468,25,25,561,0,261
1529585013511,482,216 /api/user/asset/,201,Created,Thread Group 1-2,text,true,,2990,1839,25,25,482,0,0
1529585012473,1659,208 /api/user/asset-data/,200,OK,Thread Group 1-7,text,true,,2490,468,25,25,1659,0,310
1529585013692,477,216 /api/user/asset/,201,Created,Thread Group 1-1,text,true,,2990,1839,25,25,477,0,0
1529585013760,413,216 /api/user/asset/,201,Created,Thread Group 1-18,text,true,,2990,1839,25,25,413,0,0
1529585013847,417,216 /api/user/asset/,201,Created,Thread Group 1-16,text,true,,2990,1839,25,25,417,0,0
1529585013827,451,216 /api/user/asset/,201,Created,Thread Group 1-4,text,true,,2990,1839,25,25,451,0,0
1529585013618,687,208 /api/user/asset-data/,200,OK,Thread Group 1-9,text,true,,2490,468,25,25,687,0,276
1529585013863,532,216 /api/user/asset/,201,Created,Thread Group 1-11,text,true,,2990,1839,25,25,532,0,0
1529585013932,503,216 /api/user/asset/,201,Created,Thread Group 1-6,text,true,,2990,1839,25,25,503,0,0
1529585013956,554,216 /api/user/asset/,201,Created,Thread Group 1-12,text,true,,2990,1839,25,25,554,0,0
1529585013994,542,216 /api/user/asset/,201,Created,Thread Group 1-10,text,true,,2990,1839,25,25,542,0,0
1529585014025,616,216 /api/user/asset/,201,Created,Thread Group 1-14,text,true,,2990,1839,25,25,615,0,0
1529585014017,657,216 /api/user/asset/,201,Created,Thread Group 1-20,text,true,,2990,1839,25,25,657,0,0
1529585014038,723,216 /api/user/asset/,201,Created,Thread Group 1-15,text,true,,2990,1839,25,25,723,0,0
1529585014139,645,216 /api/user/asset/,201,Created,Thread Group 1-3,text,true,,2990,1839,25,25,645,0,0
1529585013940,949,216 /api/user/asset/,201,Created,Thread Group 1-23,text,true,,2990,1839,25,25,949,0,270
1529585013965,939,216 /api/user/asset/,201,Created,Thread Group 1-19,text,true,,2990,1839,25,25,939,0,273
1529585014169,818,216 /api/user/asset/,201,Created,Thread Group 1-21,text,true,,2990,1839,25,25,818,0,279
1529585014591,435,216 /api/user/asset/,201,Created,Thread Group 1-25,text,true,,2990,1839,25,25,435,0,0
1529585014493,632,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-2,text,true,,502,435,25,25,632,0,282
1529585014451,690,216 /api/user/asset/,201,Created,Thread Group 1-17,text,true,,2990,1839,25,25,690,0,289
1529585014777,366,216 /api/user/asset/,201,Created,Thread Group 1-5,text,true,,2990,1839,25,25,366,0,0
1529585014513,724,216 /api/user/asset/,201,Created,Thread Group 1-22,text,true,,2990,1839,25,25,724,0,275
1529585014670,568,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-1,text,true,,502,435,25,25,568,0,273
1529585014673,604,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-18,text,true,,502,435,25,25,604,0,303
1529585014514,766,216 /api/user/asset/,201,Created,Thread Group 1-8,text,true,,2990,1839,25,25,766,0,316
1529585014765,635,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-16,text,true,,502,435,25,25,635,0,269
1529585014743,657,216 /api/user/asset/,201,Created,Thread Group 1-13,text,true,,2990,1839,25,25,657,0,267
1529585014778,661,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-4,text,true,,502,435,25,25,661,0,313
1529585014896,572,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-11,text,true,,502,435,25,25,572,0,285
1529585014935,565,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-6,text,true,,502,435,25,25,565,0,281
1529585014710,795,216 /api/user/asset/,201,Created,Thread Group 1-24,text,true,,2990,1839,25,25,795,0,293
1529585015036,612,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-10,text,true,,502,435,25,25,612,0,265
1529585015011,648,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-12,text,true,,502,435,25,25,648,0,314
1529585015389,288,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-23,text,true,,502,435,25,25,288,0,0
1529585015404,282,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-19,text,true,,502,435,25,25,282,0,0
1529585015306,381,216 /api/user/asset/,201,Created,Thread Group 1-9,text,true,,2990,1839,25,25,381,0,0
1529585015141,573,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-14,text,true,,502,435,25,25,573,0,287
1529585015488,276,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-21,text,true,,502,435,25,25,276,0,0
1529585015174,595,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-20,text,true,,502,435,25,25,595,0,297
1529585015262,613,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-15,text,true,,502,435,25,25,613,0,306
1529585015133,810,216 /api/user/asset/,201,Created,Thread Group 1-7,text,true,,2990,1839,25,25,810,0,280
1529585015641,303,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-17,text,true,,502,435,25,25,303,0,0
1529585015285,688,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-3,text,true,,502,435,25,25,688,0,349
1529585015626,369,219 /api/user/status/,200,OK,Thread Group 1-2,text,true,,1078,476,25,25,369,0,0
1529585015780,332,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-8,text,true,,502,435,25,25,332,0,0
1529585015737,375,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-22,text,true,,502,435,25,25,375,0,0
1529585015738,399,219 /api/user/status/,200,OK,Thread Group 1-1,text,true,,1078,476,25,25,399,0,0
1529585015777,368,219 /api/user/status/,200,OK,Thread Group 1-18,text,true,,1078,476,25,25,368,0,0
1529585015527,622,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-25,text,true,,502,435,25,25,622,0,272
1529585015901,295,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-13,text,true,,502,435,25,25,295,0,0
1529585015900,330,219 /api/user/status/,200,OK,Thread Group 1-16,text,true,,1078,476,25,25,330,0,0
1529585016005,303,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-24,text,true,,502,435,25,25,303,0,0
1529585015940,381,219 /api/user/status/,200,OK,Thread Group 1-4,text,true,,1078,476,25,25,381,0,0
1529585015643,685,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-5,text,true,,502,435,25,25,685,0,340
1529585015968,412,219 /api/user/status/,200,OK,Thread Group 1-11,text,true,,1078,476,25,25,412,0,0
1529585016000,416,219 /api/user/status/,200,OK,Thread Group 1-6,text,true,,1078,476,25,25,416,0,0
1529585016149,357,219 /api/user/status/,200,OK,Thread Group 1-10,text,true,,1078,476,25,25,357,0,0
1529585016159,376,219 /api/user/status/,200,OK,Thread Group 1-12,text,true,,1078,476,25,25,376,0,0
1529585016214,336,219 /api/user/status/,200,OK,Thread Group 1-14,text,true,,1078,476,25,25,336,0,0
1529585016269,342,219 /api/user/status/,200,OK,Thread Group 1-20,text,true,,1078,476,25,25,341,0,0
1529585016375,318,219 /api/user/status/,200,OK,Thread Group 1-15,text,true,,1078,476,25,25,318,0,0
1529585016443,286,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-7,text,true,,502,435,25,25,286,0,0
1529585016187,601,217 /api/match/match_asset/?asset_id=13,200,OK,Thread Group 1-9,text,true,,502,435,25,25,601,0,301
1529585016444,346,219 /api/user/status/,200,OK,Thread Group 1-17,text,true,,1078,476,25,25,346,0,0
1529585016473,320,219 /api/user/status/,200,OK,Thread Group 1-3,text,true,,1078,476,25,25,320,0,0
1529585016178,658,219 /api/user/status/,200,OK,Thread Group 1-23,text,true,,1078,476,25,25,658,0,322
1529585016186,652,219 /api/user/status/,200,OK,Thread Group 1-19,text,true,,1078,476,25,25,652,0,319
1529585016264,652,219 /api/user/status/,200,OK,Thread Group 1-21,text,true,,1078,476,25,25,652,0,303
1529585016638,307,218 /api/user/total-matches/,200,OK,Thread Group 1-1,text,true,,269,483,25,25,307,0,0
1529585016649,341,219 /api/user/status/,200,OK,Thread Group 1-25,text,true,,1074,476,25,25,341,0,0
1529585016646,354,218 /api/user/total-matches/,200,OK,Thread Group 1-18,text,true,,269,483,25,25,354,0,0
1529585016696,324,219 /api/user/status/,200,OK,Thread Group 1-13,text,true,,1074,476,25,25,324,0,0
1529585016731,304,218 /api/user/total-matches/,200,OK,Thread Group 1-16,text,true,,269,483,25,25,304,0,0
1529585016496,611,218 /api/user/total-matches/,200,OK,Thread Group 1-2,text,true,,269,483,25,25,611,0,287
1529585016828,345,219 /api/user/status/,200,OK,Thread Group 1-5,text,true,,1074,476,25,25,345,0,0
1529585016612,594,219 /api/user/status/,200,OK,Thread Group 1-22,text,true,,1074,476,25,25,594,0,267
1529585016881,325,218 /api/user/total-matches/,200,OK,Thread Group 1-11,text,true,,269,483,25,25,325,0,0
1529585016916,327,218 /api/user/total-matches/,200,OK,Thread Group 1-6,text,true,,269,483,25,25,327,0,0
1529585016612,643,219 /api/user/status/,200,OK,Thread Group 1-8,text,true,,1078,476,25,25,643,0,305
1529585017006,308,218 /api/user/total-matches/,200,OK,Thread Group 1-10,text,true,,269,483,25,25,308,0,0
1529585017050,310,218 /api/user/total-matches/,200,OK,Thread Group 1-14,text,true,,269,483,25,25,310,0,0
1529585016822,603,218 /api/user/total-matches/,200,OK,Thread Group 1-4,text,true,,269,483,25,25,603,0,261
